GLOBAL.UNIQUE.IDENTIFIER,LAST.EDITED.DATE,TAXONOMIC.ORDER,CATEGORY,TAXON.CONCEPT.ID,COMMON.NAME,SCIENTIFIC.NAME,SUBSPECIES.COMMON.NAME,SUBSPECIES.SCIENTIFIC.NAME,EXOTIC.CODE,OBSERVATION.COUNT,BREEDING.CODE,BREEDING.CATEGORY,BEHAVIOR.CODE,AGE.SEX,COUNTRY,COUNTRY.CODE,STATE,STATE.CODE,COUNTY,COUNTY.CODE,IBA.CODE,BCR.CODE,USFWS.CODE,ATLAS.BLOCK,LOCALITY,LOCALITY.ID,LOCALITY.TYPE,LATITUDE,LONGITUDE,OBSERVATION.DATE,TIME.OBSERVATIONS.STARTED,OBSERVER.ID,SAMPLING.EVENT.IDENTIFIER,PROTOCOL.TYPE,PROTOCOL.CODE,PROJECT.CODE,DURATION.MINUTES,EFFORT.DISTANCE.KM,EFFORT.AREA.HA,NUMBER.OBSERVERS,ALL.SPECIES.REPORTED,GROUP.IDENTIFIER,HAS.MEDIA,APPROVED,REVIEWED,REASON,TRIP.COMMENTS,SPECIES.COMMENTS,X
URN:CornellLabOfOrnithology:EBIRD:OBS303453765,8/27/2020 13:44,6118,species,avibase-A7B17EFC,Green Sandpiper,Tringa ochropus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/20/1999,7:30:00,obsr448981,S22376048,Traveling,P22,EBIRD,30,0.5,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453767,8/27/2020 13:44,5900,species,avibase-7516E687,Greater Painted-Snipe,Rostratula benghalensis,NA,NA,NA,2,NA,NA,NA,"Unknown Sex and Age (1); Male, Adult (1)",India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/20/1999,7:30:00,obsr448981,S22376048,Traveling,P22,EBIRD,30,0.5,NA,1,1,NA,0,1,0,NA,NA,male with single chick in down feathers; on the paddy field bund;not so afraid of my presence at about 15 ft,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453564,8/27/2020 13:44,20035,species,avibase-2042CD42,Greater Racket-tailed Drongo,Dicrurus paradiseus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453769,8/27/2020 13:44,31028,species,avibase-AE073221,Gray Wagtail,Motacilla cinerea,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/20/1999,7:30:00,obsr448981,S22376048,Traveling,P22,EBIRD,30,0.5,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453445,12/25/2016 12:40,9312,species,avibase-FA2F9125,Eurasian Hoopoe,Upupa epops,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Malayattor--Manappattu Chira,L3170652,H,10.218532,76.4906788,11/12/1999,11:00:00,obsr448981,S22376009,Incidental,P20,EBIRD,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452201,04:29.6,30886,species,avibase-240E3390,House Sparrow,Passer domesticus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452212,04:29.6,19141,species,avibase-4C263A0E,Indian Golden Oriole,Oriolus kundoo,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451824,22:13.4,7376,species,avibase-E5E0B92F,Indian Pond-Heron,Ardeola grayii,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452198,04:29.6,7376,species,avibase-E5E0B92F,Indian Pond-Heron,Ardeola grayii,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452200,04:29.6,7330,species,avibase-40B5D4A6,Intermediate Egret,Ardea intermedia,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451829,22:13.4,7330,species,avibase-40B5D4A6,Intermediate Egret,Ardea intermedia,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451839,22:13.4,22053,species,avibase-9C691722,Jerdon's Bushlark,Mirafra affinis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451832,22:13.4,27289,species,avibase-8724C64A,Jungle Myna,Acridotheres fuscus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452206,04:29.6,27289,species,avibase-8724C64A,Jungle Myna,Acridotheres fuscus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453557,8/27/2020 13:44,8787,species,avibase-1986F1AB,Jungle Owlet,Glaucidium radiatum,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452202,04:29.6,22311,spuh,avibase-20C23C74,lark sp.,Alaudidae sp.,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451827,22:13.4,7148,species,avibase-60EA3FA9,Little Cormorant,Microcarbo niger,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451841,22:13.4,7340,species,avibase-F2858F9F,Little Egret,Egretta garzetta,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452411,04:29.6,7340,species,avibase-F2858F9F,Little Egret,Egretta garzetta,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453568,8/27/2020 13:44,28370,species,avibase-D112C938,Oriental Magpie-Robin,Copsychus saularis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452406,04:29.6,30430,species,avibase-6D4F72B1,Scaly-breasted Munia,Lonchura punctulata,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452194,04:29.6,31103,species,avibase-57A0C80B,Paddyfield Pipit,Anthus rufulus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451838,22:13.4,31103,species,avibase-57A0C80B,Paddyfield Pipit,Anthus rufulus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453567,8/27/2020 13:44,29395,species,avibase-BDB26F7B,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451843,22:13.4,5742,species,avibase-07C11CF3,Pacific Golden-Plover,Pluvialis fulva,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452408,04:29.6,5742,species,avibase-07C11CF3,Pacific Golden-Plover,Pluvialis fulva,NA,NA,NA,8,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451819,22:13.4,6096,species,avibase-EE61E2CA,Pin-tailed Snipe,Gallinago stenura,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452197,04:29.6,6096,species,avibase-EE61E2CA,Pin-tailed Snipe,Gallinago stenura,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451822,22:13.4,22770,species,avibase-465145E5,Plain Prinia,Prinia inornata,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452199,04:29.6,23657,species,avibase-F72A871F,Red-rumped Swallow,Cecropis daurica,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452204,04:29.6,5776,species,avibase-4A30C572,Red-wattled Lapwing,Vanellus indicus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451826,22:13.4,5776,species,avibase-4A30C572,Red-wattled Lapwing,Vanellus indicus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451836,22:13.4,1871,domestic,avibase-533DD36C,Rock Pigeon,Columba livia,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),N,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452193,04:29.6,1871,domestic,avibase-533DD36C,Rock Pigeon,Columba livia,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),N,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453556,8/27/2020 13:44,20930,species,avibase-959E1633,Rufous Treepie,Dendrocitta vagabunda,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453560,8/27/2020 13:44,2065,species,avibase-C8EF4F36,Spotted Dove,Spilopelia chinensis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452410,04:29.6,30466,species,avibase-937B5409,Tricolored Munia,Lonchura malacca,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451831,22:13.4,30466,species,avibase-937B5409,Tricolored Munia,Lonchura malacca,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451833,22:13.4,31064,species,avibase-F75CF94C,White-browed Wagtail,Motacilla maderaspatensis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452205,04:29.6,31064,species,avibase-F75CF94C,White-browed Wagtail,Motacilla maderaspatensis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453559,8/27/2020 13:44,10449,species,avibase-EAE4A304,White-cheeked Barbet,Psilopogon viridis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Gopinathan's estate,L3492018,P,10.2163583,76.4553595,11/13/1999,7:30:00,obsr448981,S22376028,Traveling,P22,EBIRD,60,1,NA,2,1,NA,0,1,0,NA,Gopi's rubber estate,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451834,22:13.4,6604,species,avibase-7AB4E42B,Whiskered Tern,Chlidonias hybrida,NA,NA,NA,70,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452413,04:29.6,6604,species,avibase-7AB4E42B,Whiskered Tern,Chlidonias hybrida,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452405,04:29.6,31070,species,avibase-400E032C,White Wagtail,Motacilla alba,NA,NA,NA,4,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,1,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452409,04:29.6,30449,species,avibase-22BE6FC5,White-rumped Munia,Lonchura striata,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451825,22:13.4,30449,species,avibase-22BE6FC5,White-rumped Munia,Lonchura striata,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451837,22:13.4,9712,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452210,04:29.6,9712,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303452412,04:29.6,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/6/1999,16:00:00,obsr448981,S22375898,Traveling,P22,EBIRD,45,0.75,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303453770,8/27/2020 13:44,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/20/1999,7:30:00,obsr448981,S22376048,Traveling,P22,EBIRD,30,0.5,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451820,22:13.4,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,ssus,L3491992,P,10.1708469,76.4396632,11/1/1999,16:45:00,obsr448981,S22375865,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904711594,55:59.5,30260,species,avibase-03DE2091,Baya Weaver,Ploceus philippinus,NA,NA,NA,10,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,11/19/1999,8:55:00,obsr944073,S67947624,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904710237,8/27/2020 14:32,30260,species,avibase-03DE2091,Baya Weaver,Ploceus philippinus,NA,NA,NA,17,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,11/10/1999,9:30:00,obsr944073,S67947527,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS907974732,28:33.9,35133,spuh,avibase-AF0D818A,bird sp.,Aves sp.,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,11/16/1999,9:00:00,obsr944073,S68170021,Traveling,P22,EBIRD,60,1,NA,1,1,NA,0,1,0,NA,NA,hoopoe is common in kasaragod dist till 2010  and bredding is noticed  2 birds  ifound inside the fort,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904711591,55:59.5,19938,species,avibase-D90F9B0B,Black Drongo,Dicrurus macrocercus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,11/19/1999,8:55:00,obsr944073,S67947624,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904711597,55:59.5,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,11/19/1999,8:55:00,obsr944073,S67947624,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
