PlotID,Accepted_name,Height,dbh1,dbh2,dbh3,dbh4,dbh5,dbh6,dbh7,dbh8,dbh9,Tree_remarks,Cutstem_height,Cutstem_dia,Effective_dia,Radius,Radius_inmetre,Basalarea
AC15,Cinnamomum_malabatrum,10.13,13.6,0,0,0,0,0,0,0,0,no,NA,NA,13.6,6.8,0.068,0.01451936
AC15,Mallotus_philippensis,8.86,13.9,0,0,0,0,0,0,0,0,no,NA,NA,13.9,6.95,0.0695,0.015166985
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.13,15.3,15.3,7.65,0.0765,0.018376065
AC15,Cinnamomum_malabatrum,11.5,16.8,0,0,0,0,0,0,0,0,no,NA,NA,16.8,8.4,0.084,0.02215584
AC15,Cinnamomum_malabatrum,7.45,11.8,0,0,0,0,0,0,0,0,no,NA,NA,11.8,5.9,0.059,0.01093034
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.81,14.8,14.8,7.4,0.074,0.01719464
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.04,18.7,18.7,9.35,0.0935,0.027450665
AC15,Dimocarpus_longan,9.61,13.2,0,0,0,0,0,0,0,0,no,NA,NA,13.2,6.6,0.066,0.01367784
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.89,17.3,17.3,8.65,0.0865,0.023494265
AC15,Coffea_canephora,4.25,6.4,7.2,6.2,0,0,0,0,0,0,cut,1.5,12.4,12.4,6.2,0.062,0.01207016
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.88,13.8,13.8,6.9,0.069,0.01494954
AC15,Cinnamomum_malabatrum,11.23,19.1,0,0,0,0,0,0,0,0,no,NA,NA,19.1,9.55,0.0955,0.028637585
AC15,Cinnamomum_malabatrum,9.81,11.3,0,0,0,0,0,0,0,0,no,NA,NA,11.3,5.65,0.0565,0.010023665
AC15,Macaranga_peltata,10.56,15.7,0,0,0,0,0,0,0,0,no,NA,NA,15.7,7.85,0.0785,0.019349465
AC15,Cinnamomum_malabatrum,10.83,13.6,13.3,0,0,0,0,0,0,0,no,NA,NA,19.02235527,9.511177635,0.095111776,0.028405225
AC15,Tabernaemontana_alternifolia,9.1,15.2,0,0,0,0,0,0,0,0,no,NA,NA,15.2,7.6,0.076,0.01813664
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.04,22,22,11,0.11,0.037994
AC15,Cinnamomum_malabatrum,9.06,13.2,0,0,0,0,0,0,0,0,no,NA,NA,13.2,6.6,0.066,0.01367784
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.13,12.1,12.1,6.05,0.0605,0.011493185
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.73,11.6,11.6,5.8,0.058,0.01056296
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.97,11.5,11.5,5.75,0.0575,0.010381625
AC15,Macaranga_peltata,11.45,40.6,0,0,0,0,0,0,0,0,no,NA,NA,40.6,20.3,0.203,0.12939626
AC15,Callicarpa_tomentosa,9.81,11.6,0,0,0,0,0,0,0,0,no,NA,NA,11.6,5.8,0.058,0.01056296
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,no,NA,NA,0,0,0,0
AC15,Diospyros_candolleana,10.88,22.4,0,0,0,0,0,0,0,0,no,NA,NA,22.4,11.2,0.112,0.03938816
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,no,NA,NA,0,0,0,0
AC15,Cinnamomum_malabatrum,11.26,27.2,0,0,0,0,0,0,0,0,no,NA,NA,27.2,13.6,0.136,0.05807744
AC15,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,no,NA,NA,0,0,0,0
AC15,Cinnamomum_malabatrum,8.82,12.6,0,0,0,0,0,0,0,0,no,NA,NA,12.6,6.3,0.063,0.01246266
AC15,Diospyros_candolleana,8.49,23.8,0,0,0,0,0,0,0,0,no,NA,NA,23.8,11.9,0.119,0.04446554
EC10,Artocarpus_heterophyllus,15.89,55.3,0,0,0,0,0,0,0,0,no,NA,NA,55.3,27.65,0.2765,0.240060065
EC10,Mangifera_indica,11.43,32.2,0,0,0,0,0,0,0,0,no,NA,NA,32.2,16.1,0.161,0.08139194
EC10,Diospyros_nilagirica,12.99,37.5,0,0,0,0,0,0,0,0,no,NA,NA,37.5,18.75,0.1875,0.110390625
EC10,Microtropis_latifolia,7.3,12,0,0,0,0,0,0,0,0,no,NA,NA,12,6,0.06,0.011304
EC10,Mesua_ferrea,9.1,11.9,0,0,0,0,0,0,0,0,no,NA,NA,11.9,5.95,0.0595,0.011116385
EC10,Diospyros_nilagirica,10.59,16.8,0,0,0,0,0,0,0,0,no,NA,NA,16.8,8.4,0.084,0.02215584
EC10,Diospyros_nilagirica,13.29,24.1,0,0,0,0,0,0,0,0,no,NA,NA,24.1,12.05,0.1205,0.045593585
EC10,Macaranga_peltata,13.25,41,0,0,0,0,0,0,0,0,no,NA,NA,41,20.5,0.205,0.1319585
EC10,Cryptocarya_wightiana,15.564,19.3,0,0,0,0,0,0,0,0,no,NA,NA,19.3,9.65,0.0965,0.029240465
EC10,Myristica_dactyloides,13.56,15.3,0,0,0,0,0,0,0,0,no,NA,NA,15.3,7.65,0.0765,0.018376065
EC10,Cinnamomum_malabatrum,16.9,24.7,0,0,0,0,0,0,0,0,no,NA,NA,24.7,12.35,0.1235,0.047892065
EC10,Macaranga_peltata,20.93,34.9,0,0,0,0,0,0,0,0,no,NA,NA,34.9,17.45,0.1745,0.095613785
EC10,Paracroton_pendulus,15.7,23.1,0,0,0,0,0,0,0,0,no,NA,NA,23.1,11.55,0.1155,0.041888385
EC10,Diospyros_nilagirica,12.16,15.1,0,0,0,0,0,0,0,0,no,NA,NA,15.1,7.55,0.0755,0.017898785
EC10,Ficus_nervosa,17.63,74.9,0,0,0,0,0,0,0,0,no,NA,NA,74.9,37.45,0.3745,0.440385785
EC10,Litsea_oleoides,19.5,29.6,0,0,0,0,0,0,0,0,no,NA,NA,29.6,14.8,0.148,0.06877856
EC10,Paracroton_pendulus,17.6,27.9,0,0,0,0,0,0,0,0,no,NA,NA,27.9,13.95,0.1395,0.061105185
EC10,Litsea_oleoides,19.64,29.2,0,0,0,0,0,0,0,0,no,NA,NA,29.2,14.6,0.146,0.06693224
EC10,Aglaia_elaeagnoidea,15.13,22,0,0,0,0,0,0,0,0,no,NA,NA,22,11,0.11,0.037994
EC10,Antidesma_montanum,6.21,10.2,8.8,6.9,0,0,0,0,0,0,no,NA,NA,15.13571934,7.567859671,0.075678597,0.017983565
EC10,Vateria_indica,19.28,50,0,0,0,0,0,0,0,0,no,NA,NA,50,25,0.25,0.19625
EC10,Macaranga_peltata,20.41,39.9,0,0,0,0,0,0,0,0,no,NA,NA,39.9,19.95,0.1995,0.124972785
EC10,Artocarpus_heterophyllus,19.7,36.6,0,0,0,0,0,0,0,0,no,NA,NA,36.6,18.3,0.183,0.10515546
EC10,Dimocarpus_longan,11.57,16.2,0,0,0,0,0,0,0,0,no,NA,NA,16.2,8.1,0.081,0.02060154
EC10,Myristica_dactyloides,8.34,12.2,0,0,0,0,0,0,0,0,no,NA,NA,12.2,6.1,0.061,0.01168394
EC10,Cryptocarya_wightiana,16.15,14,0,0,0,0,0,0,0,0,no,NA,NA,14,7,0.07,0.015386
EC10,Holigarna_nigra,20.82,51,0,0,0,0,0,0,0,0,no,NA,NA,51,25.5,0.255,0.2041785
EC10,Dimocarpus_longan,12.96,11.3,0,0,0,0,0,0,0,0,no,NA,NA,11.3,5.65,0.0565,0.010023665
EC10,Excoecaria_oppositifolia,6.9,10.2,0,0,0,0,0,0,0,0,no,NA,NA,10.2,5.1,0.051,0.00816714
EC10,Litsea_floribunda,12.25,19.4,0,0,0,0,0,0,0,0,no,NA,NA,19.4,9.7,0.097,0.02954426
EC10,Aglaia_elaeagnoidea,13.36,12.8,0,0,0,0,0,0,0,0,no,NA,NA,12.8,6.4,0.064,0.01286144
EC10,Holigarna_nigra,16.71,12.3,0,0,0,0,0,0,0,0,no,NA,NA,12.3,6.15,0.0615,0.011876265
EC10,Reinwardtiodendron_anamalaiense,8.6,11.6,0,0,0,0,0,0,0,0,no,NA,NA,11.6,5.8,0.058,0.01056296
EC10,Cinnamomum_malabatrum,15.05,31.6,0,0,0,0,0,0,0,0,no,NA,NA,31.6,15.8,0.158,0.07838696
EC10,Calophyllum_polyanthum,17.06,27.2,0,0,0,0,0,0,0,0,no,NA,NA,27.2,13.6,0.136,0.05807744
EC10,Excoecaria_oppositifolia,9.29,11.6,0,0,0,0,0,0,0,0,no,NA,NA,11.6,5.8,0.058,0.01056296
EC10,Syzygium_gardneri,23.24,55.7,0,0,0,0,0,0,0,0,no,NA,NA,55.7,27.85,0.2785,0.243545465
EC10,Aglaia_elaeagnoidea,12.35,15.4,0,0,0,0,0,0,0,0,no,NA,NA,15.4,7.7,0.077,0.01861706
EC10,Aglaia_elaeagnoidea,12.55,11.7,0,0,0,0,0,0,0,0,no,NA,NA,11.7,5.85,0.0585,0.010745865
EC10,Diospyros_nilagirica,12.61,16.9,0,0,0,0,0,0,0,0,no,NA,NA,16.9,8.45,0.0845,0.022420385
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.51,10.1,10.1,5.05,0.0505,0.008007785
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.68,12.9,12.9,6.45,0.0645,0.013063185
AC18,Paracroton_pendulus,10.32,15,14.9,16.2,22.1,0,0,0,0,0,multi,NA,NA,34.61011413,17.30505706,0.173050571,0.09403201
AC18,Macaranga_peltata,13.1,29.1,0,0,0,0,0,0,0,0,no,NA,NA,29.1,14.55,0.1455,0.066474585
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.11,13,13,6.5,0.065,0.0132665
AC18,Paracroton_pendulus,7.87,12.8,15.6,0,0,0,0,0,0,0,no,NA,NA,20.17919721,10.0895986,0.100895986,0.0319652
AC18,Coffea_canephora,4.56,6.3,6.2,0,0,0,0,0,0,0,no,NA,NA,8.839117603,4.419558802,0.044195588,0.006133205
AC18,Dimocarpus_longan,0,0,0,0,0,0,0,0,0,0,cut,0.98,13.5,13.5,6.75,0.0675,0.014306625
AC18,Hopea_canarensis,9.92,29.1,0,0,0,0,0,0,0,0,no,NA,NA,29.1,14.55,0.1455,0.066474585
AC18,Macaranga_peltata,10.08,22.6,0,0,0,0,0,0,0,0,no,NA,NA,22.6,11.3,0.113,0.04009466
AC18,Albizia_chinensis,10.5,15.1,0,0,0,0,0,0,0,0,no,NA,NA,15.1,7.55,0.0755,0.017898785
AC18,Macaranga_peltata,9.5,14.4,0,0,0,0,0,0,0,0,no,NA,NA,14.4,7.2,0.072,0.01627776
AC18,Macaranga_peltata,10,15.1,0,0,0,0,0,0,0,0,no,NA,NA,15.1,7.55,0.0755,0.017898785
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.79,15.2,15.2,7.6,0.076,0.01813664
AC18,Albizia_chinensis,12.3,23.5,0,0,0,0,0,0,0,0,no,NA,NA,23.5,11.75,0.1175,0.043351625
AC18,Catunaregam_spinosa,7.6,10.9,9.4,0,0,0,0,0,0,0,no,NA,NA,14.39340127,7.196700633,0.071967006,0.016262845
AC18,Mallotus_philippensis,7.4,12.1,0,0,0,0,0,0,0,0,no,NA,NA,12.1,6.05,0.0605,0.011493185
AC18,Toona_ciliata,21,72.5,0,0,0,0,0,0,0,0,no,NA,NA,72.5,36.25,0.3625,0.412615625
AC18,Coffea_canephora,0,11.4,0,0,0,0,0,0,0,0,cut,0.63,11.4,11.4,5.7,0.057,0.01020186
AC18,Coffea_canephora,0,10.4,0,0,0,0,0,0,0,0,cut,0.97,10.4,10.4,5.2,0.052,0.00849056
AC18,Syzygium_rubicundum,8,10.4,22.6,0,0,0,0,0,0,0,no,NA,NA,24.87810282,12.43905141,0.124390514,0.04858522
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.15,11.4,11.4,5.7,0.057,0.01020186
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.7,11.3,11.3,5.65,0.0565,0.010023665
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.59,14.9,14.9,7.45,0.0745,0.017427785
AC18,Mangifera_indica,13.5,30.5,0,0,0,0,0,0,0,0,no,NA,NA,30.5,15.25,0.1525,0.073024625
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.66,12.2,12.2,6.1,0.061,0.01168394
AC18,Cinnamomum_malabatrum,9.8,20.1,0,0,0,0,0,0,0,0,no,NA,NA,20.1,10.05,0.1005,0.031714785
AC18,Myristica_dactyloides,7.7,9.1,5.1,6.9,47,0,0,0,0,0,no,NA,NA,48.63568649,24.31784324,0.243178432,0.185686255
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.51,10.3,10.3,5.15,0.0515,0.008328065
AC18,Ficus_exasperata,9.1,11.8,0,0,0,0,0,0,0,0,no,NA,NA,11.8,5.9,0.059,0.01093034
AC18,Mangifera_indica,10.5,20.7,10.6,10,0,0,0,0,0,0,no,NA,NA,25.31501531,12.65750765,0.126575077,0.050306725
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.04,16.2,16.2,8.1,0.081,0.02060154
AC18,Cinnamomum_malabatrum,9.15,12.8,0,0,0,0,0,0,0,0,no,NA,NA,12.8,6.4,0.064,0.01286144
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.01,10.1,10.1,5.05,0.0505,0.008007785
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.79,15.5,15.5,7.75,0.0775,0.018859625
AC18,Paracroton_pendulus,9.4,14.2,8.4,0,0,0,0,0,0,0,no,NA,NA,16.49848478,8.249242389,0.082492424,0.0213677
AC18,Mallotus_philippensis,11.3,36.6,0,0,0,0,0,0,0,0,no,NA,NA,36.6,18.3,0.183,0.10515546
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.22,13.2,13.2,6.6,0.066,0.01367784
AC18,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.59,16,16,8,0.08,0.020096
AC17,Holigarna_grahamii,15.44,15.1,14,0,0,0,0,0,0,0,no,NA,NA,20.5915031,10.29575155,0.102957516,0.033284785
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.55,15.2,15.2,7.6,0.076,0.01813664
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.31,15.9,15.9,7.95,0.0795,0.019845585
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.25,14.2,14.2,7.1,0.071,0.01582874
AC17,Coffea_canephora,4.54,8.4,12.5,0,0,0,0,0,0,0,no,NA,NA,15.06021248,7.530106241,0.075301062,0.017804585
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.15,15.2,15.2,7.6,0.076,0.01813664
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.25,20.5,20.5,10.25,0.1025,0.032989625
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.15,16,16,8,0.08,0.020096
AC17,Coffea_canephora,3.95,6.2,7,5,0,0,0,0,0,0,cut,1.12,13.6,13.6,6.8,0.068,0.01451936
AC17,Elaeocarpus_tuberculatus,13.2,20.2,0,0,0,0,0,0,0,0,no,NA,NA,20.2,10.1,0.101,0.03203114
AC17,Heynea_trijuga,9,19.9,0,0,0,0,0,0,0,0,no,NA,NA,19.9,9.95,0.0995,0.031086785
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.08,13.5,13.5,6.75,0.0675,0.014306625
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.22,15,15,7.5,0.075,0.0176625
AC17,Coffea_canephora,3.8,5.2,7.2,0,0,0,0,0,0,0,cut,1.18,12.9,12.9,6.45,0.0645,0.013063185
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.32,17.5,17.5,8.75,0.0875,0.024040625
AC17,Toona_ciliata,15.1,32.4,0,0,0,0,0,0,0,0,no,NA,NA,32.4,16.2,0.162,0.08240616
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.18,12.9,12.9,6.45,0.0645,0.013063185
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.32,17.5,17.5,8.75,0.0875,0.024040625
AC17,Vateria_indica,11.3,21.8,0,0,0,0,0,0,0,0,no,NA,NA,21.8,10.9,0.109,0.03730634
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.89,16.1,16.1,8.05,0.0805,0.020347985
AC17,Toona_ciliata,11,15.9,0,0,0,0,0,0,0,0,no,NA,NA,15.9,7.95,0.0795,0.019845585
AC17,Toona_ciliata,8,16.4,0,0,0,0,0,0,0,0,no,NA,NA,16.4,8.2,0.082,0.02111336
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.78,11.5,11.5,5.75,0.0575,0.010381625
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.6,15,15,7.5,0.075,0.0176625
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.95,11,11,5.5,0.055,0.0094985
AC17,Toona_ciliata,8.9,11.7,0,0,0,0,0,0,0,0,no,NA,NA,11.7,5.85,0.0585,0.010745865
AC17,Ficus_beddomei,21.9,190,0,0,0,0,0,0,0,0,no,NA,NA,190,95,0.95,2.83385
AC17,Litsea_floribunda,8,10.4,0,0,0,0,0,0,0,0,no,NA,NA,10.4,5.2,0.052,0.00849056
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.89,11.1,11.1,5.55,0.0555,0.009671985
AC17,Callicarpa_tomentosa,8.5,14.6,0,0,0,0,0,0,0,0,no,NA,NA,14.6,7.3,0.073,0.01673306
AC17,Paracroton_pendulus,7.1,8.8,12.9,0,0,0,0,0,0,0,no,NA,NA,15.61569723,7.807848615,0.078078486,0.019142225
AC17,Cinnamomum_malabatrum,12.3,12.2,0,0,0,0,0,0,0,0,no,NA,NA,12.2,6.1,0.061,0.01168394
AC17,Holigarna_grahamii,19,37.8,0,0,0,0,0,0,0,0,no,NA,NA,37.8,18.9,0.189,0.11216394
AC17,Holigarna_grahamii,16.9,27.3,0,0,0,0,0,0,0,0,no,NA,NA,27.3,13.65,0.1365,0.058505265
AC17,Monoon_fragrans,8.2,16.5,0,0,0,0,0,0,0,0,no,NA,NA,16.5,8.25,0.0825,0.021371625
AC17,Callicarpa_tomentosa,6.2,16.9,0,0,0,0,0,0,0,0,no,NA,NA,16.9,8.45,0.0845,0.022420385
AC17,Excoecaria_oppositifolia,6.5,30.5,0,0,0,0,0,0,0,0,no,NA,NA,30.5,15.25,0.1525,0.073024625
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.79,16.9,16.9,8.45,0.0845,0.022420385
AC17,Macaranga_peltata,13,23.4,0,0,0,0,0,0,0,0,no,NA,NA,23.4,11.7,0.117,0.04298346
AC17,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.91,12.3,12.3,6.15,0.0615,0.011876265
AC17,Toona_ciliata,12.5,18.56,0,0,0,0,0,0,0,0,no,NA,NA,18.56,9.28,0.0928,0.027041178
AC17,Mangifera_indica,16.3,28.9,0,0,0,0,0,0,0,0,no,NA,NA,28.9,14.45,0.1445,0.065563985
AC17,Coffea_canephora,7.8,10.3,8.1,5.4,6.2,0,0,0,0,0,no,NA,NA,15.46932448,7.734662242,0.077346622,0.01878505
AC16,Hopea_canarensis,10.13,42.5,0,0,0,0,0,0,0,0,no,NA,NA,42.5,21.25,0.2125,0.141790625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.69,11.1,11.1,5.55,0.0555,0.009671985
AC16,Cinnamomum_malabatrum,0,0,0,0,0,0,0,0,0,0,cut,0.48,16.8,16.8,8.4,0.084,0.02215584
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.11,15.3,15.3,7.65,0.0765,0.018376065
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.99,12.5,12.5,6.25,0.0625,0.012265625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.57,13.2,13.2,6.6,0.066,0.01367784
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.64,12.4,12.4,6.2,0.062,0.01207016
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.04,11.5,11.5,5.75,0.0575,0.010381625
AC16,Lagerstroemia_microcarpa,17.2,65.6,0,0,0,0,0,0,0,0,no,NA,NA,65.6,32.8,0.328,0.33781376
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.72,12.7,12.7,6.35,0.0635,0.012661265
AC16,Lagerstroemia_microcarpa,23.64,64.6,0,0,0,0,0,0,0,0,no,NA,NA,64.6,32.3,0.323,0.32759306
AC16,Actinodaphne_bourdillonii,8.6,11.5,0,0,0,0,0,0,0,0,no,NA,NA,11.5,5.75,0.0575,0.010381625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.85,16,16,8,0.08,0.020096
AC16,Olea_dioica,5.6,10.4,0,0,0,0,0,0,0,0,no,NA,NA,10.4,5.2,0.052,0.00849056
AC16,Ficus_exasperata,12,46.6,0,0,0,0,0,0,0,0,no,NA,NA,46.6,23.3,0.233,0.17046746
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.81,22.3,22.3,11.15,0.1115,0.039037265
AC16,Macaranga_peltata,12.8,19.4,0,0,0,0,0,0,0,0,no,NA,NA,19.4,9.7,0.097,0.02954426
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.82,13.7,13.7,6.85,0.0685,0.014733665
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.98,14,14,7,0.07,0.015386
AC16,Lagerstroemia_microcarpa,22.15,54.3,0,0,0,0,0,0,0,0,no,NA,NA,54.3,27.15,0.2715,0.231456465
AC16,Cryptocarya_wightiana,6.2,10.3,0,0,0,0,0,0,0,0,no,NA,NA,10.3,5.15,0.0515,0.008328065
AC16,Glochidion_ellipticum,9.4,20.6,0,0,0,0,0,0,0,0,no,NA,NA,20.6,10.3,0.103,0.03331226
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.26,11,11,5.5,0.055,0.0094985
AC16,Hopea_canarensis,13.85,27.4,0,0,0,0,0,0,0,0,no,NA,NA,27.4,13.7,0.137,0.05893466
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.75,13.5,13.5,6.75,0.0675,0.014306625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.83,15.7,15.7,7.85,0.0785,0.019349465
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.78,16.7,16.7,8.35,0.0835,0.021892865
AC16,Mallotus_philippensis,10.5,41,0,0,0,0,0,0,0,0,no,NA,NA,41,20.5,0.205,0.1319585
AC16,Mallotus_philippensis,4.6,7.6,5.9,0,0,0,0,0,0,0,no,NA,NA,9.621330469,4.810665235,0.048106652,0.007266745
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.75,11.7,11.7,5.85,0.0585,0.010745865
AC16,Dimocarpus_longan,8.7,12.2,0,0,0,0,0,0,0,0,no,NA,NA,12.2,6.1,0.061,0.01168394
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.99,11.2,11.2,5.6,0.056,0.00984704
AC16,Elaeocarpus_serratus,6.1,10.6,0,0,0,0,0,0,0,0,no,NA,NA,10.6,5.3,0.053,0.00882026
AC16,Vateria_indica,21.65,69.3,0,0,0,0,0,0,0,0,no,NA,NA,69.3,34.65,0.3465,0.376995465
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.82,15,15,7.5,0.075,0.0176625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.64,19.2,19.2,9.6,0.096,0.02893824
AC16,Diospyros_candolleana,15.03,31.6,18.7,0,0,0,0,0,0,0,no,NA,NA,36.71852394,18.35926197,0.18359262,0.105837625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.82,15,15,7.5,0.075,0.0176625
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.64,19.2,19.2,9.6,0.096,0.02893824
AC16,Mallotus_philippensis,5.9,8.7,6.7,12.4,0,0,0,0,0,0,no,NA,NA,16.56321225,8.281606124,0.082816061,0.02153569
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.84,15.5,15.5,7.75,0.0775,0.018859625
AC16,Coffea_canephora,3.1,8.1,5.3,0,0,0,0,0,0,0,no,NA,NA,9.679876032,4.839938016,0.04839938,0.00735545
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.8,22.8,22.8,11.4,0.114,0.04080744
AC16,Casearia_graveolens,7.9,19,0,0,0,0,0,0,0,0,no,NA,NA,19,9.5,0.095,0.0283385
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.76,12.3,12.3,6.15,0.0615,0.011876265
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,1.22,11.5,11.5,5.75,0.0575,0.010381625
AC16,Syzygium_laetum,7.7,19.4,0,0,0,0,0,0,0,0,no,NA,NA,19.4,9.7,0.097,0.02954426
AC16,Coffea_canephora,0,0,0,0,0,0,0,0,0,0,cut,0.98,11.8,11.8,5.9,0.059,0.01093034
AC16,Lagerstroemia_microcarpa,8.4,20,0,0,0,0,0,0,0,0,no,NA,NA,20,10,0.1,0.0314
AC19,Mallotus_philippensis,7.56,11,0,0,0,0,0,0,0,0,no,NA,NA,11,5.5,0.055,0.0094985
AC19,Coffea_canephora,4.58,5.5,5.4,0,0,0,0,0,0,0,no,NA,NA,7.707788269,3.853894135,0.038538941,0.004663685
AC19,Macaranga_peltata,8.35,12.5,0,0,0,0,0,0,0,0,no,NA,NA,12.5,6.25,0.0625,0.012265625
AC19,Actinodaphne_bourdillonii,5.7,12.5,0,0,0,0,0,0,0,0,no,NA,NA,12.5,6.25,0.0625,0.012265625
AC19,Coffea_canephora,5.35,5.2,5.1,0,0,0,0,0,0,0,no,NA,NA,7.283543094,3.641771547,0.036417715,0.004164425
AC19,Coffea_canephora,5.6,5,5,0,0,0,0,0,0,0,no,NA,NA,7.071067812,3.535533906,0.035355339,0.003925
AC19,Diospyros_nilagirica,9.6,27.7,0,0,0,0,0,0,0,0,no,NA,NA,27.7,13.85,0.1385,0.060232265
AC19,Olea_dioica,14.6,54.5,0,0,0,0,0,0,0,0,no,NA,NA,54.5,27.25,0.2725,0.233164625
AC19,Litsea_floribunda,15.3,41.7,0,0,0,0,0,0,0,0,no,NA,NA,41.7,20.85,0.2085,0.136502865
AC19,Artocarpus_heterophyllus,12.56,38.5,0,0,0,0,0,0,0,0,no,NA,NA,38.5,19.25,0.1925,0.116356625
AC19,Syzygium_rubicundum,17.84,52.1,0,0,0,0,0,0,0,0,no,NA,NA,52.1,26.05,0.2605,0.213081185
AC19,Aglaia_elaeagnoidea,12.31,39.9,0,0,0,0,0,0,0,0,no,NA,NA,39.9,19.95,0.1995,0.124972785
AC19,Beilschmiedia_wightii,14.2,51.1,0,0,0,0,0,0,0,0,no,NA,NA,51.1,25.55,0.2555,0.204979985
