date,tree_code,tree_sp,species,ficus_nonficus,no,arr_time,dep_time,visitation_time,species_group,nature,mammal_bird,st_time,end_time,duration
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:10,13:11,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:30,00:18,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:30,00:18,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:30,00:18,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:32,00:20,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:32,00:20,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:40,00:28,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:12,13:41,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,13:13,13:42,00:29,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,lacu,ficus,1,NA,13:14,NA,Cuckooshrike,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,lacu,ficus,1,NA,13:14,NA,Cuckooshrike,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,btba,ficus,1,13:15,NA,NA,Barbet,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,liba,ficus,1,NA,13:24,NA,Barbet,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,leye,ficus,1,13:26,13:43,00:17,Woodpecker,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,minivet,ficus,1,13:34,13:37,00:03,Minivet,I,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,chmy,ficus,1,13:44,NA,NA,myna,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,chmy,ficus,1,13:44,NA,NA,myna,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,maor,ficus,1,NA,12:48,NA,Oriole,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,unid,ficus,1,13:59,NA,NA,unid,unid,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:03,14:14,00:11,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,maor,ficus,1,14:05,14:06,00:01,Oriole,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,maor,ficus,1,14:05,14:06,00:01,Oriole,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:09,NA,NA,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,maor,ficus,1,14:12,NA,NA,Oriole,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,grye,ficus,1,14:21,14:24,00:03,Woodpecker,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,rm,ficus,1,14:26,NA,NA,Macaque,F,Mammal,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,rm,ficus,1,14:26,NA,NA,Macaque,F,Mammal,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,btba,ficus,1,14:30,14:49,00:19,Barbet,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,btba,ficus,1,14:30,NA,NA,Barbet,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:38,14:39,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:39,14:40,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:42,00:01,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,15:02,00:21,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,15:02,00:21,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,15:02,00:21,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:43,00:02,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:44,00:03,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:44,00:03,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:44,00:03,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:44,00:03,Bulbul,F,Bird,11:00,16:20,05:20:00
11-02-2017,FIGE1,Ficus_geniculata,blbu,ficus,1,14:41,14:44,00:03,Bulbul,F,Bird,11:00,16:20,05:20:00
